CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,02:40:44 - January 07 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
04:17:07 01/08/20,39,42,38,40,,,22,78,10,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,5,2493.90,4.7,
04:18:07 01/08/20,39,42,38,40,,,22,78,7,2493.90,,27,88,1,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,5.4,
04:19:07 01/08/20,39,43,39,39,,,22,78,11,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,5,2493.90,6.0,
04:20:07 01/08/20,38,41,38,39,,,22,78,12,2493.90,,27,88,7,2493.90,,22,75,5,2493.90,,23,78,6,2493.90,5.1,
04:21:07 01/08/20,39,42,38,39,,,22,78,9,2493.90,,27,88,2,2493.90,,22,75,7,2493.90,,23,78,6,2493.90,5.3,
04:22:07 01/08/20,39,43,38,40,,,22,78,13,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,4.9,
04:23:07 01/08/20,40,45,39,44,,,22,78,24,2493.90,,27,88,12,2493.90,,22,75,4,2493.90,,23,78,11,2493.90,5.9,
04:24:07 01/08/20,39,43,38,41,,,22,78,17,2493.90,,27,88,12,2493.90,,22,75,10,2493.90,,23,78,17,2493.90,7.6,
04:25:07 01/08/20,39,42,38,39,,,22,78,12,2493.90,,27,88,13,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,5.5,
04:26:07 01/08/20,39,43,38,40,,,22,78,18,2493.90,,27,88,5,2493.90,,22,75,4,2493.90,,23,78,3,2493.90,4.7,
04:27:07 01/08/20,39,43,39,40,,,22,78,13,2493.90,,27,88,7,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,5.9,
04:28:07 01/08/20,40,44,40,41,,,22,78,13,2493.90,,27,88,5,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,4.8,
04:29:07 01/08/20,39,43,38,40,,,22,78,7,2493.90,,27,88,3,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,4.9,
04:30:07 01/08/20,40,44,40,42,,,22,78,11,2493.90,,27,88,9,2493.90,,22,75,4,2493.90,,23,78,9,2493.90,6.1,
04:31:07 01/08/20,40,43,39,41,,,22,78,14,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,5.1,
12:03:24 01/08/20,42,51,43,47,,,22,78,21,2493.90,,27,88,10,2493.90,,22,75,11,2493.90,,23,78,10,2493.90,4.0,
12:04:24 01/08/20,25,28,25,26,,,22,78,4,2492.68,,27,88,7,2492.68,,22,75,5,2492.68,,23,78,6,2492.68,4.9,
12:05:24 01/08/20,31,37,30,33,,,22,78,11,2492.68,,27,88,16,2492.68,,22,75,12,2492.68,,23,78,10,2492.68,8.2,
12:06:24 01/08/20,27,31,26,27,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,7,2492.68,,23,78,8,2492.68,3.8,
12:07:24 01/08/20,35,46,37,40,,,22,78,3,2492.68,,27,88,29,2492.68,,22,75,42,2492.68,,23,78,32,2492.68,10.7,
12:08:24 01/08/20,30,35,30,31,,,22,78,5,2492.68,,27,88,6,2492.68,,22,75,2,2492.68,,23,78,6,2492.68,4.2,
12:09:24 01/08/20,31,35,30,32,,,22,78,11,2492.68,,27,88,10,2492.68,,22,75,10,2492.68,,23,78,10,2492.68,7.3,
12:10:24 01/08/20,31,35,31,32,,,22,78,3,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,6,2492.68,4.8,
12:11:24 01/08/20,31,34,30,30,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,3,2492.68,,23,78,3,2492.68,3.9,
12:12:24 01/08/20,30,34,30,30,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,0,2492.68,3.9,
12:13:24 01/08/20,31,35,31,31,,,22,78,19,2492.68,,27,88,12,2492.68,,22,75,9,2492.68,,23,78,11,2492.68,5.5,
12:14:24 01/08/20,32,34,31,32,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,6,2492.68,,23,78,4,2492.68,4.1,
12:15:24 01/08/20,32,36,31,35,,,22,78,6,2492.68,,27,88,2,2492.68,,22,75,4,2492.68,,23,78,2,2492.68,3.6,
12:16:24 01/08/20,32,34,30,31,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,4.0,
12:17:24 01/08/20,32,36,31,33,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,3.5,
12:18:24 01/08/20,31,34,31,33,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.4,
12:19:24 01/08/20,31,35,31,32,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.4,
12:20:24 01/08/20,32,35,32,32,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,3.4,
12:21:24 01/08/20,32,35,31,32,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.9,
12:22:24 01/08/20,32,35,31,33,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.4,
12:23:24 01/08/20,32,35,31,33,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.8,
12:24:24 01/08/20,32,35,31,33,,,22,78,2,2492.68,,27,88,10,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,5.9,
12:25:24 01/08/20,31,35,31,33,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.5,
12:26:24 01/08/20,32,36,31,33,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.5,
12:27:24 01/08/20,32,35,31,33,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.7,
12:28:24 01/08/20,32,36,32,33,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.8,
12:29:24 01/08/20,36,39,35,36,,,22,78,16,2492.68,,27,88,22,2492.68,,22,75,14,2492.68,,23,78,17,2492.68,10.2,
12:30:24 01/08/20,33,37,33,34,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,3,2492.68,4.3,
12:31:24 01/08/20,34,39,33,34,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,4.3,
12:32:24 01/08/20,34,37,33,34,,,22,78,6,2492.68,,27,88,8,2492.68,,22,75,8,2492.68,,23,78,9,2492.68,6.2,
12:33:24 01/08/20,38,39,35,37,,,22,78,26,2492.68,,27,88,5,2492.68,,22,75,2,2492.68,,23,78,25,2492.68,7.5,
12:34:24 01/08/20,34,36,32,34,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.5,
12:35:24 01/08/20,32,36,32,34,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.8,
12:36:24 01/08/20,34,39,32,35,,,22,78,7,2492.68,,27,88,22,2492.68,,22,75,3,2492.68,,23,78,3,2492.68,5.3,
12:37:24 01/08/20,33,37,32,33,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.1,
12:38:24 01/08/20,34,36,32,33,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,3,2492.68,,23,78,0,2492.68,3.1,
12:39:24 01/08/20,32,36,32,34,,,22,78,0,2492.68,,27,88,2,2492.68,,22,75,5,2492.68,,23,78,1,2492.68,3.7,
12:40:24 01/08/20,33,36,32,34,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.5,
12:41:24 01/08/20,33,36,32,33,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,4,2492.68,,23,78,0,2492.68,3.6,
12:42:24 01/08/20,33,37,33,34,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,0,2492.68,3.7,
12:43:24 01/08/20,34,36,32,34,,,22,78,2,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,0,2492.68,3.6,
12:44:24 01/08/20,33,37,33,33,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.0,
12:45:24 01/08/20,34,37,33,34,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.2,
12:46:24 01/08/20,33,36,33,34,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,0,2492.68,3.5,
12:47:24 01/08/20,32,37,33,34,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.3,
12:48:24 01/08/20,35,37,33,34,,,22,78,18,2492.68,,27,88,5,2492.68,,22,75,6,2492.68,,23,78,4,2492.68,5.4,
12:49:24 01/08/20,33,36,32,34,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.5,
12:50:24 01/08/20,32,36,32,34,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,0,2492.68,3.5,
12:51:24 01/08/20,35,39,36,42,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,14,2492.68,,23,78,23,2492.68,5.3,
12:52:24 01/08/20,33,36,32,34,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.6,
12:53:24 01/08/20,34,39,34,37,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,8,2492.68,,23,78,8,2492.68,5.7,
12:54:24 01/08/20,37,44,35,38,,,22,78,6,2492.68,,27,88,8,2492.68,,22,75,9,2492.68,,23,78,3,2492.68,6.6,
12:55:24 01/08/20,36,41,34,36,,,22,78,3,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,4.5,
12:56:24 01/08/20,34,38,34,35,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.8,
12:57:24 01/08/20,35,38,34,35,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,7,2492.68,,23,78,1,2492.68,4.2,
12:58:24 01/08/20,35,39,37,35,,,22,78,5,2492.68,,27,88,4,2492.68,,22,75,6,2492.68,,23,78,4,2492.68,3.9,
12:59:24 01/08/20,37,41,36,37,,,22,78,10,2492.68,,27,88,14,2492.68,,22,75,6,2492.68,,23,78,19,2492.68,7.4,
13:00:24 01/08/20,38,40,36,37,,,22,78,12,2492.68,,27,88,12,2492.68,,22,75,12,2492.68,,23,78,10,2492.68,5.7,
13:01:24 01/08/20,38,41,41,39,,,22,78,14,2492.68,,27,88,21,2492.68,,22,75,22,2492.68,,23,78,19,2492.68,9.4,
13:02:24 01/08/20,39,42,38,40,,,22,78,8,2492.68,,27,88,10,2492.68,,22,75,6,2492.68,,23,78,11,2492.68,5.6,
13:03:24 01/08/20,37,40,36,37,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,6,2492.68,,23,78,1,2492.68,3.7,
13:04:24 01/08/20,38,42,37,39,,,22,78,8,2492.68,,27,88,12,2492.68,,22,75,5,2492.68,,23,78,10,2492.68,5.2,
13:05:24 01/08/20,43,46,41,43,,,22,78,23,2492.68,,27,88,21,2492.68,,22,75,28,2492.68,,23,78,35,2492.68,11.7,
13:06:24 01/08/20,38,42,37,38,,,22,78,2,2492.68,,27,88,8,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,4.0,
13:07:24 01/08/20,39,44,37,40,,,22,78,12,2492.68,,27,88,14,2492.68,,22,75,5,2492.68,,23,78,11,2492.68,7.1,
13:08:24 01/08/20,37,41,36,37,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,4.2,
13:09:24 01/08/20,38,42,37,39,,,22,78,4,2492.68,,27,88,12,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,3.7,
13:10:24 01/08/20,37,41,37,38,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,4.0,
13:11:24 01/08/20,39,43,38,43,,,22,78,12,2492.68,,27,88,18,2492.68,,22,75,10,2492.68,,23,78,16,2492.68,9.3,
13:12:24 01/08/20,38,49,37,40,,,22,78,5,2492.68,,27,88,18,2492.68,,22,75,3,2492.68,,23,78,7,2492.68,6.0,
13:13:24 01/08/20,37,41,37,38,,,22,78,5,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,5.8,
13:14:24 01/08/20,39,43,37,40,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.8,
13:15:24 01/08/20,38,42,37,38,,,22,78,4,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,4.1,
13:16:24 01/08/20,39,43,37,39,,,22,78,11,2492.68,,27,88,9,2492.68,,22,75,7,2492.68,,23,78,10,2492.68,6.2,
13:17:24 01/08/20,38,42,38,39,,,22,78,6,2492.68,,27,88,5,2492.68,,22,75,4,2492.68,,23,78,6,2492.68,5.7,
13:18:24 01/08/20,38,42,37,38,,,22,78,5,2492.68,,27,88,16,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,6.2,
13:19:24 01/08/20,40,41,38,38,,,22,78,6,2492.68,,27,88,8,2492.68,,22,75,5,2492.68,,23,78,9,2492.68,5.7,
13:20:24 01/08/20,40,46,41,40,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,7,2492.68,,23,78,7,2492.68,4.3,
13:21:24 01/08/20,38,41,37,38,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,4.1,
13:22:24 01/08/20,39,43,38,39,,,22,78,15,2492.68,,27,88,16,2492.68,,22,75,12,2492.68,,23,78,18,2492.68,8.8,
13:23:24 01/08/20,38,43,38,38,,,22,78,8,2492.68,,27,88,12,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,6.8,
13:24:24 01/08/20,40,44,39,44,,,22,78,28,2492.68,,27,88,24,2492.68,,22,75,16,2492.68,,23,78,25,2492.68,11.5,
13:25:24 01/08/20,38,41,37,37,,,22,78,5,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,3.8,
13:26:24 01/08/20,37,41,36,37,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.0,
13:27:24 01/08/20,39,44,38,40,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,5,2492.68,3.7,
13:28:24 01/08/20,39,42,37,39,,,22,78,8,2492.68,,27,88,12,2492.68,,22,75,9,2492.68,,23,78,9,2492.68,7.1,
13:29:24 01/08/20,38,42,37,39,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.6,
13:30:24 01/08/20,38,42,38,39,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,4,2492.68,3.8,
13:31:24 01/08/20,38,42,38,38,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,4.4,
13:32:24 01/08/20,38,42,37,38,,,22,78,6,2492.68,,27,88,7,2492.68,,22,75,8,2492.68,,23,78,8,2492.68,6.7,
13:33:24 01/08/20,37,41,36,38,,,22,78,1,2492.68,,27,88,5,2492.68,,22,75,2,2492.68,,23,78,6,2492.68,4.2,
13:34:24 01/08/20,40,47,38,41,,,22,78,14,2492.68,,27,88,20,2492.68,,22,75,13,2492.68,,23,78,12,2492.68,7.6,
13:35:24 01/08/20,38,43,38,40,,,22,78,5,2492.68,,27,88,12,2492.68,,22,75,5,2492.68,,23,78,9,2492.68,5.7,
13:36:24 01/08/20,38,41,37,38,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,2,2492.68,4.2,
13:37:24 01/08/20,40,45,40,41,,,22,78,17,2492.68,,27,88,20,2492.68,,22,75,10,2492.68,,23,78,14,2492.68,7.9,
13:38:24 01/08/20,39,43,37,39,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.6,
13:39:24 01/08/20,39,47,40,42,,,22,78,7,2492.68,,27,88,5,2492.68,,22,75,10,2492.68,,23,78,9,2492.68,4.8,
13:40:24 01/08/20,39,42,38,39,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,4.0,
13:41:24 01/08/20,38,43,38,39,,,22,78,4,2492.68,,27,88,3,2492.68,,22,75,5,2492.68,,23,78,4,2492.68,5.5,
13:42:24 01/08/20,39,43,38,39,,,22,78,4,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,2,2492.68,4.8,
13:43:24 01/08/20,39,42,38,38,,,22,78,6,2492.68,,27,88,9,2492.68,,22,75,4,2492.68,,23,78,9,2492.68,5.9,
13:44:24 01/08/20,39,43,39,39,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,5.3,
13:45:24 01/08/20,39,43,38,39,,,22,78,10,2492.68,,27,88,7,2492.68,,22,75,3,2492.68,,23,78,2,2492.68,3.6,
13:46:24 01/08/20,39,42,38,39,,,22,78,3,2492.68,,27,88,6,2492.68,,22,75,2,2492.68,,23,78,4,2492.68,5.9,
13:47:24 01/08/20,39,43,38,40,,,22,78,8,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,7,2492.68,6.4,
13:48:24 01/08/20,39,43,39,40,,,22,78,4,2492.68,,27,88,2,2492.68,,22,75,5,2492.68,,23,78,0,2492.68,5.5,
13:49:24 01/08/20,40,46,42,45,,,22,78,6,2492.68,,27,88,6,2492.68,,22,75,11,2492.68,,23,78,8,2492.68,4.8,
13:50:24 01/08/20,40,46,40,42,,,22,78,15,2492.68,,27,88,24,2492.68,,22,75,12,2492.68,,23,78,13,2492.68,8.9,
13:51:24 01/08/20,40,44,43,41,,,22,78,5,2492.68,,27,88,9,2492.68,,22,75,10,2492.68,,23,78,7,2492.68,7.4,
13:52:24 01/08/20,41,45,41,42,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,10,2492.68,5.0,
13:53:24 01/08/20,38,43,38,39,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,5,2492.68,,23,78,2,2492.68,4.9,
13:54:24 01/08/20,38,42,37,39,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,5,2492.68,3.7,
13:55:24 01/08/20,39,42,38,39,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,5.5,
13:56:24 01/08/20,38,42,37,39,,,22,78,4,2492.68,,27,88,3,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,3.7,
13:57:24 01/08/20,39,43,38,39,,,22,78,21,2492.68,,27,88,17,2492.68,,22,75,25,2492.68,,23,78,17,2492.68,7.9,
13:58:24 01/08/20,39,47,39,40,,,22,78,14,2492.68,,27,88,40,2492.68,,22,75,16,2492.68,,23,78,16,2492.68,8.4,
13:59:24 01/08/20,37,40,37,37,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.3,
14:00:24 01/08/20,37,40,37,38,,,22,78,2,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,3.4,
14:01:24 01/08/20,37,42,37,38,,,22,78,8,2492.68,,27,88,11,2492.68,,22,75,7,2492.68,,23,78,9,2492.68,5.9,
14:02:24 01/08/20,38,42,38,39,,,22,78,5,2492.68,,27,88,4,2492.68,,22,75,4,2492.68,,23,78,2,2492.68,6.4,
14:03:24 01/08/20,38,42,37,38,,,22,78,11,2492.68,,27,88,11,2492.68,,22,75,17,2492.68,,23,78,11,2492.68,4.7,
14:04:24 01/08/20,39,43,39,40,,,22,78,15,2492.68,,27,88,28,2492.68,,22,75,23,2492.68,,23,78,22,2492.68,11.0,
14:05:24 01/08/20,39,42,38,38,,,22,78,0,2492.68,,27,88,7,2492.68,,22,75,13,2492.68,,23,78,2,2492.68,4.1,
14:06:24 01/08/20,38,41,38,38,,,22,78,3,2492.68,,27,88,11,2492.68,,22,75,0,2492.68,,23,78,3,2492.68,3.6,
14:07:24 01/08/20,39,44,38,40,,,22,78,23,2492.68,,27,88,14,2492.68,,22,75,16,2492.68,,23,78,13,2492.68,7.6,
14:08:24 01/08/20,40,44,40,48,,,22,78,13,2492.68,,27,88,16,2492.68,,22,75,14,2492.68,,23,78,17,2492.68,6.9,
14:09:24 01/08/20,39,43,38,39,,,22,78,6,2492.68,,27,88,20,2492.68,,22,75,10,2492.68,,23,78,8,2492.68,7.7,
14:10:24 01/08/20,39,42,38,40,,,22,78,3,2492.68,,27,88,18,2492.68,,22,75,8,2492.68,,23,78,6,2492.68,5.8,
14:11:24 01/08/20,41,50,39,42,,,22,78,8,2492.68,,27,88,11,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,5.6,
14:12:24 01/08/20,39,43,37,39,,,22,78,6,2492.68,,27,88,7,2492.68,,22,75,1,2492.68,,23,78,6,2492.68,4.2,
14:13:24 01/08/20,37,42,38,38,,,22,78,9,2492.68,,27,88,14,2492.68,,22,75,6,2492.68,,23,78,11,2492.68,4.8,
14:14:24 01/08/20,39,44,38,40,,,22,78,7,2492.68,,27,88,7,2492.68,,22,75,6,2492.68,,23,78,7,2492.68,6.5,
14:15:24 01/08/20,40,44,38,45,,,22,78,20,2492.68,,27,88,12,2492.68,,22,75,2,2492.68,,23,78,21,2492.68,7.0,
14:16:24 01/08/20,38,41,37,38,,,22,78,1,2492.68,,27,88,6,2492.68,,22,75,10,2492.68,,23,78,15,2492.68,5.4,
14:17:24 01/08/20,39,42,38,39,,,22,78,0,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,5.5,
14:18:24 01/08/20,40,44,39,41,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,4.4,
14:19:24 01/08/20,39,47,38,40,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,5.6,
14:20:24 01/08/20,40,44,39,44,,,22,78,19,2492.68,,27,88,13,2492.68,,22,75,29,2492.68,,23,78,19,2492.68,7.0,
14:21:24 01/08/20,38,43,37,39,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,8,2492.68,,23,78,6,2492.68,5.1,
14:22:24 01/08/20,41,45,40,43,,,22,78,1,2492.68,,27,88,13,2492.68,,22,75,5,2492.68,,23,78,5,2492.68,4.5,
14:23:24 01/08/20,39,42,39,39,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.8,
14:24:24 01/08/20,39,42,42,40,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,7,2492.68,,23,78,6,2492.68,3.6,
14:25:24 01/08/20,39,46,39,40,,,22,78,1,2492.68,,27,88,7,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,4.3,
14:26:24 01/08/20,38,41,38,38,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,9,2492.68,4.4,
14:27:24 01/08/20,38,41,37,39,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,2,2492.68,4.3,
14:28:24 01/08/20,39,43,38,39,,,22,78,6,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,0,2492.68,5.2,
14:29:24 01/08/20,38,42,38,39,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.3,
14:30:24 01/08/20,38,44,38,39,,,22,78,0,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.4,
14:31:24 01/08/20,39,43,42,40,,,22,78,3,2492.68,,27,88,11,2492.68,,22,75,4,2492.68,,23,78,1,2492.68,4.7,
14:32:24 01/08/20,38,42,38,39,,,22,78,17,2492.68,,27,88,18,2492.68,,22,75,5,2492.68,,23,78,6,2492.68,7.2,
14:33:24 01/08/20,39,42,38,40,,,22,78,6,2492.68,,27,88,6,2492.68,,22,75,15,2492.68,,23,78,7,2492.68,5.9,
14:34:24 01/08/20,39,42,38,40,,,22,78,3,2492.68,,27,88,7,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,4.0,
14:35:24 01/08/20,40,45,40,41,,,22,78,13,2492.68,,27,88,16,2492.68,,22,75,9,2492.68,,23,78,12,2492.68,8.7,
14:36:24 01/08/20,40,43,40,40,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,7.1,
14:37:24 01/08/20,39,43,40,40,,,22,78,7,2492.68,,27,88,9,2492.68,,22,75,7,2492.68,,23,78,8,2492.68,7.1,
14:38:24 01/08/20,39,42,38,40,,,22,78,11,2492.68,,27,88,10,2492.68,,22,75,11,2492.68,,23,78,28,2492.68,7.8,
14:39:24 01/08/20,39,43,38,39,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,4.4,
14:40:24 01/08/20,38,42,38,39,,,22,78,3,2492.68,,27,88,12,2492.68,,22,75,4,2492.68,,23,78,2,2492.68,5.0,
14:41:24 01/08/20,40,46,40,42,,,22,78,11,2492.68,,27,88,15,2492.68,,22,75,14,2492.68,,23,78,10,2492.68,7.3,
14:42:24 01/08/20,39,43,38,40,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,4.1,
14:43:24 01/08/20,43,52,43,46,,,22,78,27,2492.68,,27,88,22,2492.68,,22,75,21,2492.68,,23,78,23,2492.68,7.4,
14:44:24 01/08/20,39,42,38,40,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,1,2492.68,4.2,
14:45:24 01/08/20,39,43,38,39,,,22,78,3,2492.68,,27,88,8,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,5.4,
14:46:24 01/08/20,41,48,42,43,,,22,78,2,2492.68,,27,88,5,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,3.8,
14:47:24 01/08/20,40,44,44,41,,,22,78,5,2492.68,,27,88,6,2492.68,,22,75,14,2492.68,,23,78,6,2492.68,4.8,
14:48:24 01/08/20,38,41,38,38,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,4.1,
14:49:24 01/08/20,38,40,37,37,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.3,
14:50:24 01/08/20,37,40,36,38,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.9,
14:51:24 01/08/20,38,42,38,38,,,22,78,4,2492.68,,27,88,1,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,5.1,
14:52:24 01/08/20,39,45,38,39,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,3,2492.68,,23,78,3,2492.68,4.7,
